Siruta,Localitate,Judet,procent
65413,Doicesti,db,25.683618706874523
160225,Ciucurova,tl,25.680473372781066
156357,Oras Ciacova,tm,25.669796198763454
102240,Cosereni,il,25.661007514611747
55357,Municipiul Campia Turzii,cj,25.64450474898236
136919,Batarci,sm,25.618199802176065
115897,Brancovenesti,ms,25.59685705651254
58552,Mintiu Gherlii,cj,25.59638942617666
135431,Sirna,ph,25.58498328619182
151120,Volovat,sv,25.57269752220664
21757,Caiuti,bc,25.557136083451873
62397,Oras Negru Voda,ct,25.54696132596685
33541,Livezile,bn,25.524475524475523
142612,Sag,sj,25.514240506329113
63294,Baraganu,ct,25.507765830346475
179980,Marculesti,il,25.454545454545453
127386,Izvoarele,ot,25.44464609800363
36756,Corni,bt,25.44252091032873
124233,Secuieni,nt,25.43219362274299
135725,Teisani,ph,25.43218085106383
124153,Sagna,nt,25.426900584795323
19114,Stefan Cel Mare,ag,25.420054200542005
32599,Oras Sangeorz-Bai,bn,25.417186967873764
24034,Parava,bc,25.412035262552703
132510,Ceptura,ph,25.38293216630197
177236,Paunesti,vn,25.379489078119214
100004,Victoria,is,25.355381491151725
26029,Urechesti,bc,25.346077785102175
22941,Horgesti,bc,25.34435261707989
100683,Municipiul Urziceni,il,25.332075197793422
124634,Tamaseni,nt,25.328737393080555
123013,Icusesti,nt,25.32025074952303
180046,Gura Ialomitei,il,25.305922662750856
134443,Podenii Noi,ph,25.30590991929185
63937,Borosneu Mare,cv,25.289190267251694
56522,Camarasu,cj,25.269872423945046
159785,Baia,tl,25.264299268094334
151344,Zvoristea,sv,25.257944696657038
62253,Mihai Viteazu,ct,25.2455438341215
39391,Tudora,bt,25.232237007280943
124885,Valea Ursului,nt,25.22875816993464
98257,Movileni,is,25.223759153783565
114514,Municipiul Sighisoara,ms,25.218945487042003
34690,Sieu-Magherus,bn,25.216419994414967
138280,Odoreu,sm,25.214023644516917
99101,Siretel,is,25.157232704402517
39168,Oras Stefanesti,bt,25.145845906256287
151870,Municipiul Rosiori De Vede,tr,25.137273901808786
163486,Dragomiresti,vs,25.131179232256283
168755,Boisoara,vl,25.130890052356023
93575,Facaeni,il,25.115526802218113
160127,Cerna,tl,25.115055884286654
106620,Sarasau,mm,25.0989010989011
39872,Vorona,bt,25.081221572449643
68468,Potlogi,db,25.078229772016094
34280,Rebrisoara,bn,25.065547981122183
144713,Jina,sb,25.064886911383017
165185,Padureni,vs,25.05607177186799
100852,Alexeni,il,25.0531914893617
25488,Solont,bc,25.03491620111732
119242,Oras Sarmasu,ms,25.0318819457096
23644,Negri,bc,25.011066843736167
93735,Grivita,il,25.009387908374013
53167,Lupac,cs,25.0
61452,Comana,ct,25.0
25291,Scorteni,bc,24.989890820865345
12643,Vinga,ar,24.968855668268375
135315,Starchiojd,ph,24.94809688581315
139330,Vama,sm,24.93281576590027
87175,Municipiul Vulcan,hd,24.916710503243905
39266,Todireni,bt,24.90104354084203
163734,Dumesti,vs,24.9009009009009
95471,Oras Targu Frumos,is,24.895724713242963
99209,Strunga,is,24.86788021139166
99968,Valea Seaca,is,24.86366390628156
23289,Livezi,bc,24.840764331210192
103764,Ileana,cl,24.830795262267344
23350,Luizi-Calugara,bc,24.82235907153008
11735,Pilu,ar,24.817961165048544
44300,Tufesti,br,24.81203007518797
159384,Dudestii Noi,tm,24.8069822087949
25861,Traian,bc,24.797843665768195
39836,Vorniceni,bt,24.775687409551374
155591,Banloc,tm,24.7684252919855
157530,Lovrin,tm,24.762752075919337
135547,Sotrile,ph,24.76117692013756
48557,Parscov,bz,24.755338078291814
149183,Izvoarele Sucevei,sv,24.73974280465401
155403,Oras Buzias,tm,24.722662440570524
157086,Oras Gataia,tm,24.71762048192771
118058,Lunca Bradului,ms,24.69295410471881
133018,Draganesti,ph,24.681528662420384
98998,Scobinti,is,24.669898044459302
158065,Peciu Nou,tm,24.669791222837667
158109,Periam,tm,24.66618111192037
101804,Chirnogi,cl,24.65218866644045
34985,Teaca,bn,24.64550979068197
38633,Radauti-Prut,bt,24.633123689727462
167240,Rafaila,vs,24.62482946793997
100148,Vladeni,is,24.61445418808588
120922,Horia,nt,24.612594790636333
177600,Sihlea,vn,24.60591133004926
132896,Drajna,ph,24.59686577333636
114603,Albesti,ms,24.578651685393258
21971,Corbasca,bc,24.57647925362141
106684,Oras Baia Sprie,mm,24.575050417747047
12340,Simand,ar,24.551074477480128
51010,Municipiul Caransebes,cs,24.544196646589615
92961,Borcea,cl,24.539049617748464
134336,Pacureti,ph,24.537607891491984
170514,Ionesti,vl,24.536896447008807
33202,Dumitra,bn,24.536479653262703
34262,Rebra,bn,24.497607655502392
98337,Plugari,is,24.49355432780847
109504,Viseu De Jos,mm,24.491748385553695
144116,Axente Sever,sb,24.48216340621404
93101,Ciochina,il,24.4724025974026
160323,Dorobantu,tl,24.469067405355496
132164,Baba Ana,ph,24.46808510638298
131336,Oras Comarnic,ph,24.462761259935238
9627,Oras Nadlac,ar,24.458015267175572
161106,Ostrov,tl,24.435847840103158
108204,Ieud,mm,24.41395082904517
44505,Viziru,br,24.408646003262643
44177,Tichilesti,br,24.390243902439025
179686,Dumitrita,bn,24.381625441696112
10006,Birchis,ar,24.32249322493225
139107,Tiream,sm,24.31578947368421
107662,Cicarlau,mm,24.31205673758865
42183,Vama Buzaului,bv,24.306049822064058
146628,Municipiul Radauti,sv,24.254188087993565
149227,Oras Liteni,sv,24.24428606537233
122347,Doljesti,nt,24.242424242424242
100610,Municipiul Oltenita,cl,24.234182012752484
164543,Ivesti,vs,24.211968935587027
167277,Cozmesti,vs,24.203069657615114
98774,Ruginoasa,is,24.164317358034637
135949,Valea Calugareasca,ph,24.15085766216063
135789,Telega,ph,24.144024740446213
102419,Curcani,cl,24.137098720733768
63633,Barcani,cv,24.124513618677042
1794,Oras Ocna Mures,ab,24.110198494182068
60062,Viisoara,cj,24.074844074844076
151460,Serbauti,sv,24.069097888675625
95391,Municipiul Pascani,is,24.06776998009846
161286,Smardan,tl,24.04494382022472
24766,Racaciuni,bc,24.0311260299054
83632,Municipiul Toplita,hr,24.02407035951242
12849,Zerind,ar,24.01673640167364
69447,Varfuri,db,24.01628222523745
107154,Baiut,mm,23.99161864850707
96940,Dumesti,is,23.981552651806304
96478,Cotnari,is,23.95781014565545
97875,Mironeasa,is,23.946886446886445
93717,Grindu,il,23.936507936507937
54387,Toplet,cs,23.92300641613199
75953,Corod,gl,23.900414937759336
139009,Tarna Mare,sm,23.892660847074037
163253,Danesti,vs,23.876765083440308
179640,Vulcana-Pandele,db,23.868805362700503
124616,Tazlau,nt,23.864648263579696
21668,Buhoci,bc,23.86308068459658
98220,Motca,is,23.86148007590133
162498,Berezeni,vs,23.860727086533537
144553,Darlos,sb,23.856439127375086
36809,Cotusca,bt,23.840596597529714
60801,Oras Harsova,ct,23.83443785606325
61808,Garliciu,ct,23.82075471698113
76745,Movileni,gl,23.80080556572684
165130,Osesti,vs,23.79940501487463
167179,Zorleni,vs,23.774029030992548
133688,Gura Vadului,ph,23.771428571428572
123479,Piatra Soimului,nt,23.758193736343774
97606,Lespezi,is,23.757497857754927
62057,Lipnita,ct,23.731587561374795
96003,Ungheni,is,23.729305837932035
148916,Gramesti,sv,23.71475953565506
115183,Apold,ms,23.713826366559484
164598,Laza,vs,23.70142362447095
123175,Margineni,nt,23.678006062647356
146860,Arbore,sv,23.664383561643834
94107,Munteni-Buzau,il,23.654339069937752
24338,Parjol,bc,23.637417858523385
11940,Secusigiu,ar,23.607038123167154
21597,Brusturoasa,bc,23.59128474830954
99370,Sipote,is,23.568507157464214
110063,Municipiul Orsova,mh,23.553719008264462
175670,Campuri,vn,23.533378287255562
115520,Batos,ms,23.527662105889352
151442,Iaslovat,sv,23.51822503961965
151022,Veresti,sv,23.514851485148515
137764,Halmeu,sm,23.510664378524147
107314,Barsana,mm,23.507561687450252
171539,Muereasca,vl,23.494860499265787
147036,Bilca,sv,23.49165596919127
31379,Sinteu,bh,23.473684210526315
66768,Contesti,db,23.469994058229354
51056,Oras Moldova Noua,cs,23.42961944062357
76718,Mastacani,gl,23.415361670395228
106782,Oras Cavnic,mm,23.410335794236723
12778,Zabrani,ar,23.40890467085496
57350,Cojocna,cj,23.389524382901865
145667,Seica Mare,sb,23.382272974442632
166315,Tatarani,vs,23.37579617834395
108552,Remeti,mm,23.328209069946194
148612,Oras Frasin,sv,23.32459752901535
120254,Vanatori,ms,23.311132254995243
159730,Oras Macin,tl,23.25212464589235
146904,Baia,sv,23.234335385729807
156623,Darova,tm,23.233794610342315
101458,Oras Budesti,cl,23.229461756373937
99879,Tiganasi,is,23.208191126279864
150196,Satu Mare,sv,23.20567375886525
178821,Vulturu,vn,23.205294202273056
118824,Pogaceaua,ms,23.196223870532705
131407,Oras Mizil,ph,23.189697067876235
105712,Valea Argovei,cl,23.18840579710145
163002,Codaesti,vs,23.164335664335663
137185,Botiz,sm,23.14493211240922
37324,Frumusica,bt,23.138012449023396
163057,Coroiesti,vs,23.135755258126196
147134,Bosanci,sv,23.11892168571916
136599,Oras Negresti-Oas,sm,23.106824071408006
121732,Borlesti,nt,23.104265402843602
121796,Botesti,nt,23.078782020299663
76969,Pechea,gl,23.07607860357888
94223,Perisoru,cl,23.012851023322227
21855,Cleja,bc,23.01094890510949
37547,Havarna,bt,23.008107352530054
104181,Manastirea,cl,22.980927713680245
35054,Telciu,bn,22.967101179391683
160680,Luncavita,tl,22.955974842767297
160172,Chilia Veche,tl,22.934648581997536
160092,Ceamurlia De Jos,tl,22.93120638085743
42708,Chiscani,br,22.925430210325047
144349,Brateiu,sb,22.923700202565833
130552,Barcanesti,ph,22.916122288999215
116493,Danes,ms,22.911694510739856
178894,Ploscuteni,vn,22.905027932960895
179748,Cosoba,gr,22.899353647276087
58142,Iclod,cj,22.894959166431992
10514,Covasint,ar,22.889842632331902
70316,Municipiul Bailesti,dj,22.88730085884744
38811,Roma,bt,22.870967741935484
149290,Marginea,sv,22.86417438181179
40465,Oras Victoria,bv,22.85260574563303
76558,Grivita,gl,22.8377065111759
108892,Oras Salistea De Sus,mm,22.834645669291337
40278,Municipiul Fagaras,bv,22.831755843152404
12037,Semlac,ar,22.81998226426249
39417,Ungureni,bt,22.807707432166733
160831,Mihai Bravu,tl,22.804532577903682
145961,Valea Viilor,sb,22.789676002196597
134559,Poienarii Burchii,ph,22.785138997142116
95667,Andrieseni,is,22.782826700094013
62903,Seimeni,ct,22.759022118742724
143682,Oras Agnita,sb,22.756610451800956
151077,Vicovu De Jos,sv,22.75529865125241
27383,Batar,bh,22.748018256065336
114925,Municipiul Tarnaveni,ms,22.738339619038527
92701,Municipiul Fetesti,il,22.72234273318872
145104,Mosna,sb,22.720946416144745
106559,Municipiul Sighetu Marmatiei,mm,22.713234881239824
159507,Pesac,tm,22.702407002188185
145603,Slimnic,sb,22.699197035206918
26346,Gioseni,bc,22.6888122845503
135244,Sangeru,ph,22.664359861591695
61210,Chirnogeni,ct,22.658959537572255
163832,Falciu,vs,22.625891009427455
158528,Satchinez,tm,22.622869844406026
122061,Candesti,nt,22.572022572022572
40526,Apata,bv,22.54740313272877
144410,Bruiu,sb,22.506738544474395
62280,Mircea Voda,ct,22.502472799208704
158733,Sanpetru Mare,tm,22.492836676217767
145275,Poiana Sibiului,sb,22.48587570621469
96370,Comarna,is,22.480211081794195
95355,Oras Harlau,is,22.476724066902857
12368,Siria,ar,22.463869790935878
151567,Ciprian Porumbescu,sv,22.46246246246246
127493,Maruntei,ot,22.41860465116279
23715,Nicolae Balcescu,bc,22.418593390630676
117667,Iclanzel,ms,22.416918429003022
151521,Burla,sv,22.40762812872467
151095,Oras Vicovu De Sus,sv,22.366581695584244
161035,Niculitel,tl,22.3538917317533
95872,Belcesti,is,22.344366113036205
119206,Saschiz,ms,22.340425531914892
159525,Otelec,tm,22.33267064280981
164981,Oras Murgeni,vs,22.330960854092528
132459,Calugareni,ph,22.33009708737864
63198,Amzacea,ct,22.32758620689655
99290,Scheia,is,22.318481848184817
98685,Raducaneni,is,22.305367678802707
159419,Gottlob,tm,22.302158273381295
43812,Rosiori,br,22.28767795778105
139170,Turt,sm,22.28615863141524
156277,Cenei,tm,22.243940578577014
40704,Bunesti,bv,22.20131702728128
50790,Municipiul Resita,cs,22.1830045139426
50969,Oras Bocsa,cs,22.150207136175332
124028,Rediu,nt,22.139879573876794
176445,Homocea,vn,22.124641107920958
144456,Chirpar,sb,22.119815668202765
167295,Feresti,vs,22.06148282097649
115076,Adamus,ms,22.059486255069853
83464,Oras Balan,hr,22.056252979501032
136848,Oras Ardud,sm,22.047513245599042
103862,Ion Roata,il,22.045293701344658
102945,Frumusani,cl,22.038860793186053
94269,Reviga,il,22.009345794392523
157497,Liebling,tm,22.005988023952096
100870,Armasesti,il,22.004608294930875
97009,Erbiceni,is,21.998187584956955
167302,Muntenii De Sus,vs,21.994134897360702
24276,Pargaresti,bc,21.99213630406291
139358,Vetis,sm,21.963245181532944
61372,Cogealac,ct,21.945137157107233
21506,Blagesti,bc,21.939393939393938
75766,Brahasesti,gl,21.875475719287564
132486,Carbunesti,ph,21.865889212827987
84148,Corbu,hr,21.864111498257838
93021,Bucu,il,21.804878048780488
144651,Iacobeni,sb,21.791167973586465
160617,Jijila,tl,21.76418439716312
58357,Maguri-Racatau,cj,21.74145299145299
5309,Lunca Muresului,ab,21.73702086365842
33603,Lunca Ilvei,bn,21.724648408586233
157273,Giera,tm,21.71280276816609
61318,Cobadin,ct,21.696574225122347
22898,Helegiu,bc,21.65236851920925
62707,Pestera,ct,21.649122807017545
96110,Butea,is,21.614657887202977
159142,Uivar,tm,21.6
161179,Sarichioi,tl,21.57676348547718
161259,Slava Cercheza,tl,21.53685311029796
163681,Duda-Epureni,vs,21.53014789533561
157317,Giulvaz,tm,21.527213647441105
63866,Belin,cv,21.526508226691043
143806,Oras Dumbraveni,sb,21.508464328899638
100362,Ciohorani,is,21.49532710280374
159473,Tomnatic,tm,21.494102228047183
158859,Teremia Mare,tm,21.47615241140421
42824,Baraganul,br,21.38821630347054
108696,Ruscova,mm,21.372819100091828
132752,Colceag,ph,21.315436241610737
104323,Nana,cl,21.286031042128602
51118,Oras Oravita,cs,21.242580892207542
100736,Manasia,il,21.2024474594307
143520,Rasinari,sb,21.179138321995463
105455,Tamadau Mare,cl,21.131879543094495
100219,Voinesti,is,21.125510385229894
85877,Subcetate,hr,21.110349554489375
148970,Granicesti,sv,21.09147841646164
115575,Bagaciu,ms,21.037181996086105
148667,Fratautii Noi,sv,20.980565371024735
138501,Petresti,sm,20.95881991395206
179702,Traian,il,20.944309927360774
124206,Sabaoani,nt,20.93634928984745
115824,Bogata,ms,20.913302448709462
159945,Carcaliu,tl,20.86851628468034
144731,Laslea,sb,20.85001539882969
100308,Draguseni,is,20.804794520547944
35946,Oras Darabani,bt,20.79477408818726
100335,Rachiteni,is,20.771513353115726
21560,Bogdanesti,bc,20.70191026210573
106979,Oras Viseu De Sus,mm,20.691065221836027
23449,Manastirea Casin,bc,20.69043833749716
103283,Garbovi,il,20.6568144499179
58311,Luna,cj,20.652741514360315
107350,Bocicoiu Mare,mm,20.62330623306233
136107,Valea Doftanei,ph,20.60348019252129
179819,Ograda,il,20.599571734475376
101190,Oras Bolintin-Vale,gr,20.56520908917319
97063,Focuri,is,20.469798657718123
143646,Tarnava,sb,20.461783439490446
101056,Barcanesti,il,20.453686200378073
161829,Municipiul Husi,vs,20.42929209667315
145408,Rosia,sb,20.42076377772696
161464,Turcoaia,tl,20.41431261770245
59693,Tritenii De Jos,cj,20.3551550490326
135501,Soimari,ph,20.327593448131037
10916,Graniceri,ar,20.3240058910162
9495,Oras Curtici,ar,20.31849850703825
33248,Feldru,bn,20.294307891332473
133394,Fulga,ph,20.24228214146151
148293,Dornesti,sv,20.22560335781742
11398,Macea,ar,20.179296346414073
85582,Secuieni,hr,20.173160173160174
122668,Gheraesti,nt,20.166204986149584
137229,Calinesti-Oas,sm,20.146163215590743
159375,Checea,tm,20.09512485136742
103960,Jilavele,il,20.059106021425933
64390,Haghig,cv,20.056818181818183
39694,Varfu Campului,bt,20.010332357499568
159491,Livezile,tm,19.9851411589896
84460,Galautas,hr,19.9700449326011
145042,Mihaileni,sb,19.9203187250996
42498,Augustin,bv,19.910514541387023
156213,Carpinis,tm,19.876051350154935
144152,Bazna,sb,19.829003617231173
125150,Gadinti,nt,19.743968488429346
43411,Oras Insuratei,br,19.70044052863436
155458,Oras Deta,tm,19.64928761546892
119974,Valea Larga,ms,19.614921780986762
97438,Halaucesti,is,19.539987339101078
22781,Garleni,bc,19.50491573033708
95943,Bivolari,is,19.457013574660632
12091,Oras Santana,ar,19.408983451536642
159400,Ghilad,tm,19.326241134751772
148872,Galanesti,sv,19.29181929181929
160430,Greci,tl,19.250585480093676
143771,Oras Copsa Mica,sb,19.1831414295025
23797,Oituz,bc,19.135802469135804
164393,Ivanesti,vs,19.034931912374187
154754,Trivalea-Mosteni,tr,18.94164193867458
119386,Sanger,ms,18.88341543513957
157451,Lenauheim,tm,18.732890105592492
107715,Campulung La Tisa,mm,18.7015503875969
101163,Bolintin-Deal,gr,18.69158878504673
120343,Zagar,ms,18.514851485148515
20778,Oras Buhusi,bc,18.447211468033903
155494,Oras Jimbolia,tm,18.429167422456015
137274,Camarzana,sm,18.314833501513622
144928,Oras Miercurea Sibiului,sb,18.276490497266337
120370,Zau De Campie,ms,18.181818181818183
93067,Oras Cazanesti,il,18.10829817158931
118469,Nades,ms,18.091361374943464
137407,Certeze,sm,18.0754488601977
99539,Todiresti,is,18.046097433211106
166636,Valeni,vs,18.027448243777624
118370,Mihesu De Campie,ms,17.815482502651115
92989,Bordusani,il,17.65454082930552
63300,Cuza Voda,ct,17.518703241895263
96423,Costuleni,is,17.500397014451327
106746,Oras Borsa,mm,17.362608920714347
100923,Axintele,il,17.310924369747898
148694,Fratautii Vechi,sv,17.27211945620682
137746,Gherta Mica,sm,17.137809187279153
147633,Oras Cajvana,sv,17.02372393961179
120218,Viisoara,ms,16.830294530154276
86133,Tulghes,hr,16.781345565749234
41701,Racos,bv,16.686251468860164
99673,Tibana,is,16.64080013795482
62798,Rasova,ct,16.59223634489866
156259,Cenad,tm,16.50711513583441
92765,Oras Tandarei,il,15.565421781143902
98603,Prisacani,is,15.50131926121372
137069,Bixad,sm,15.278887645836663
139143,Tarsolt,sm,14.946193702670387
37173,Draguseni,bt,14.869240348692404
161945,Municipiul Vaslui,vs,14.350331647731004
43279,Gradistea,br,13.182346109175377
98435,Popesti,is,12.105263157894736
38731,Ripiceni,bt,11.901234567901234
180064,Barbulesti,il,11.39858432999756
145998,Vurpar,sb,10.882070949185044
98916,Scanteia,is,10.319894829097283
98202,Mosna,is,7.723035952063915
97241,Grajduri,is,7.71376591873863
