Cod Siruta,City,prezenta_la_vot
98603,Prisacani,14.639931004743424
137069,Bixad,14.62757527733756
139143,Tarsolt,14.466403162055336
37173,Draguseni,14.338598223099703
161945,Municipiul Vaslui,13.903174177614208
43279,Gradistea,12.249570692615913
98435,Popesti,11.432875795112153
38731,Ripiceni,11.271747120803724
180064,Barbulesti,10.663104202088899
145998,Vurpar,10.255198487712665
98916,Scanteia,9.732412602503237
98202,Mosna,7.37827207378272
97241,Grajduri,7.2629051620648255
