Siruta,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
116652,0.0,0.0,0.0,0.0,0.0,0.0,970.0,4146.0,4036.0,3520.0,2356.0,3926.0,2702.0,4090.0,3588.0,1012.0
116867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,3226.0,4008.0,5690.0,3948.0,2640.0,5962.0,5636.0
116938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,352.0,1024.0
117042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1338.0,302.0
117177,1402.0,2196.0,3444.0,5918.0,5634.0,4234.0,4496.0,6280.0,5896.0,5664.0,4450.0,6738.0,7768.0,8818.0,8304.0,10478.0
117319,0.0,0.0,0.0,0.0,436.0,882.0,310.0,64.0,0.0,0.0,0.0,0.0,0.0,604.0,0.0,0.0
117550,12782.0,19812.0,9942.0,1610.0,0.0,0.0,398.0,0.0,0.0,0.0,240.0,0.0,626.0,1522.0,3058.0,2984.0
117783,0.0,0.0,0.0,0.0,996.0,196.0,268.0,894.0,204.0,122.0,278.0,106.0,1068.0,778.0,1056.0,2096.0
117998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0
118058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,140.0,4.0,14914.0,12842.0,24704.0,17666.0,16910.0
118281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0
118575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,1858.0,2234.0,2506.0,5214.0
118799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,124.0,0.0,984.0,426.0
118931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.0,1830.0
119153,0.0,0.0,0.0,244.0,1840.0,1940.0,2292.0,1638.0,1456.0,912.0,684.0,560.0,650.0,554.0,434.0,586.0
119206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.0,0.0,0.0,2206.0,1878.0,2632.0,2458.0,5728.0
119242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,306.0,338.0,366.0,1580.0
119331,0.0,0.0,0.0,0.0,1288.0,934.0,2240.0,2248.0,1948.0,1544.0,1964.0,2008.0,416.0,396.0,3538.0,908.0
119590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,2148.0,0.0,0.0
119750,2324.0,540.0,0.0,0.0,580.0,1372.0,380.0,0.0,0.0,0.0,0.0,0.0,6034.0,4812.0,10520.0,8450.0
119894,0.0,0.0,0.0,0.0,15142.0,18662.0,30960.0,31218.0,22198.0,21766.0,31312.0,49604.0,63868.0,57816.0,76258.0,88104.0
120076,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,72.0,0.0,0.0,0.0
120343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,336.0,336.0,296.0
120487,0.0,0.0,0.0,956.0,2234.0,2572.0,5336.0,5296.0,4756.0,4984.0,9460.0,20740.0,34480.0,24694.0,40286.0,40776.0
120496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,80.0,338.0,588.0,354.0
120726,160306.0,158004.0,174174.0,174752.0,152772.0,158674.0,182236.0,173168.0,132132.0,115614.0,103512.0,134916.0,139930.0,169424.0,155490.0,193588.0
120771,1322.0,1540.0,1744.0,1348.0,2298.0,3748.0,6730.0,12426.0,9484.0,11016.0,13154.0,17736.0,10842.0,13942.0,11880.0,21742.0
120824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744.0,3186.0,3584.0,3272.0,3114.0,2758.0,3064.0,1664.0
120860,25826.0,30088.0,34286.0,44164.0,49224.0,55460.0,63382.0,70190.0,52370.0,52730.0,33306.0,46350.0,69576.0,73004.0,63884.0,71970.0
120922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3402.0,3874.0,2098.0,4528.0
120968,26928.0,26732.0,26558.0,34818.0,23060.0,41784.0,39646.0,34936.0,32896.0,24570.0,28818.0,23100.0,18458.0,25418.0,19364.0,31586.0
121055,25298.0,24868.0,23634.0,28738.0,19164.0,21882.0,24438.0,24128.0,25370.0,16052.0,15804.0,18954.0,25624.0,26758.0,41940.0,37890.0
121108,508.0,786.0,876.0,1948.0,3140.0,4528.0,7510.0,16886.0,30348.0,32004.0,38330.0,32202.0,29348.0,33314.0,31630.0,30490.0
121153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,416.0,184.0,0.0,0.0,0.0
121242,0.0,0.0,154388.0,205104.0,174390.0,186106.0,196206.0,196186.0,168110.0,128600.0,126414.0,130394.0,112526.0,102508.0,114444.0,136656.0
121297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,220.0,0.0,0.0,3216.0,1724.0,1844.0,4040.0
121340,0.0,0.0,0.0,0.0,128.0,964.0,2144.0,2162.0,3954.0,3040.0,3108.0,2572.0,2458.0,2068.0,1844.0,1448.0
121607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0
121652,0.0,0.0,0.0,40.0,48.0,76.0,188.0,568.0,318.0,626.0,910.0,934.0,666.0,2030.0,806.0,954.0
121732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
121938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.0,0.0
122025,39772.0,37226.0,44918.0,52520.0,51702.0,64830.0,69068.0,69966.0,81064.0,61066.0,59954.0,50634.0,58032.0,82612.0,83204.0,154326.0
122132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,506.0,1106.0,1220.0,908.0,532.0,818.0,1076.0
122285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,826.0,674.0,1360.0,630.0,430.0,310.0,240.0
122463,4712.0,5698.0,6070.0,6068.0,4074.0,3980.0,5074.0,4678.0,3818.0,2496.0,2234.0,958.0,784.0,0.0,0.0,4430.0
122551,446.0,628.0,928.0,1968.0,1240.0,3694.0,1276.0,1464.0,674.0,1124.0,1782.0,1144.0,1650.0,1902.0,4222.0,4586.0
122702,0.0,0.0,0.0,0.0,960.0,1542.0,1136.0,2060.0,3680.0,2918.0,4632.0,3674.0,2736.0,4588.0,3508.0,4690.0
122828,86.0,156.0,178.0,98.0,3802.0,3442.0,2942.0,4880.0,2354.0,1766.0,2808.0,2356.0,1710.0,2636.0,2056.0,6768.0
122864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,504.0,816.0,1018.0,1376.0,834.0,1108.0,1248.0,1428.0
122953,392.0,44.0,444.0,550.0,260.0,464.0,676.0,2092.0,2090.0,2622.0,3086.0,5950.0,8298.0,6476.0,10216.0,7030.0
123479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064.0,7474.0,776.0,632.0,0.0,0.0
123521,230.0,172.0,116.0,156.0,0.0,0.0,16.0,966.0,2014.0,1464.0,1554.0,1216.0,2284.0,1956.0,2266.0,2564.0
123601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,5136.0,5818.0,5090.0,4492.0,4358.0,6960.0,4864.0,5106.0
123790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,1064.0,1330.0,1502.0,1238.0,1356.0,2278.0,1544.0,6390.0
123914,18904.0,23656.0,23122.0,18140.0,17698.0,24598.0,23744.0,21474.0,24012.0,22378.0,27524.0,20346.0,15460.0,17204.0,20948.0,23572.0
124117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,188.0,650.0,68.0,0.0,0.0,0.0
124153,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3288.0,2708.0,2084.0,954.0
124233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,628.0,512.0,616.0,594.0,4018.0,3472.0,1554.0,1788.0
124411,0.0,0.0,0.0,0.0,196.0,508.0,2122.0,2086.0,1056.0,820.0,174.0,496.0,836.0,220.0,0.0,0.0
124493,0.0,0.0,0.0,0.0,0.0,728.0,3772.0,3840.0,2510.0,1632.0,14.0,868.0,3948.0,2736.0,1134.0,3710.0
124563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1552.0,1524.0,2486.0,2318.0,3062.0
124616,60.0,154.0,358.0,22.0,64.0,252.0,318.0,344.0,70.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0
124661,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,1010.0,2494.0,2416.0,2868.0,1140.0,2354.0,3642.0,5258.0
124750,3800.0,3330.0,7638.0,6514.0,3390.0,3320.0,5172.0,6592.0,6934.0,4824.0,5080.0,3850.0,4700.0,4430.0,5030.0,5484.0
124938,5346.0,4656.0,11848.0,25736.0,24218.0,32860.0,35990.0,37274.0,37334.0,39956.0,47546.0,48092.0,44462.0,56810.0,58126.0,71724.0
125016,784.0,1294.0,340.0,0.0,48.0,30.0,170.0,2254.0,6378.0,6118.0,6602.0,7856.0,6580.0,5378.0,4356.0,6188.0
125347,60542.0,64678.0,69074.0,77670.0,85320.0,98980.0,90544.0,79786.0,46448.0,38034.0,86792.0,131010.0,112668.0,92910.0,103760.0,107622.0
125418,2062.0,166.0,1162.0,0.0,0.0,1412.0,4196.0,1822.0,2248.0,1738.0,3460.0,3222.0,5704.0,5626.0,4622.0,7074.0
125472,314.0,12.0,212.0,1666.0,3442.0,3822.0,5090.0,5014.0,2478.0,1266.0,0.0,0.0,4066.0,22428.0,29242.0,15714.0
125542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,6.0,1004.0,4422.0,7626.0,6934.0,2000.0,3418.0,2288.0
125622,790.0,110.0,166.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.0,0.0,0.0,1134.0,834.0,1150.0
125999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3036.0
128613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0
128711,3066.0,220.0,40.0,0.0,0.0,0.0,0.0,834.0,1518.0,2864.0,2044.0,4076.0,6248.0,13424.0,4858.0,8644.0
129246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0
129380,0.0,0.0,1162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130534,111002.0,133346.0,128092.0,148998.0,168802.0,219536.0,266658.0,262490.0,197760.0,208530.0,275104.0,237080.0,224384.0,279616.0,226424.0,218260.0
130552,33636.0,22068.0,22234.0,15838.0,22192.0,21534.0,25576.0,20998.0,13556.0,16614.0,27324.0,22558.0,16870.0,13096.0,16762.0,20834.0
130678,0.0,0.0,0.0,0.0,0.0,2510.0,12870.0,17624.0,10742.0,8694.0,9382.0,24854.0,24552.0,20726.0,31940.0,37752.0
130785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,22.0,0.0,0.0,0.0,2084.0,3970.0
130847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,1124.0,806.0,1358.0,2640.0,3996.0,3280.0,17686.0
130892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3070.0,2306.0,1648.0,1764.0
130954,6316.0,8770.0,16582.0,21362.0,24518.0,17124.0,45326.0,37052.0,27184.0,33826.0,43350.0,54274.0,54166.0,37460.0,54304.0,53308.0
130981,2434.0,4040.0,3204.0,1334.0,4264.0,7496.0,13120.0,15318.0,13214.0,9610.0,10044.0,10320.0,9338.0,7460.0,7054.0,6742.0
131069,5286.0,5020.0,2164.0,2388.0,1792.0,1718.0,578.0,0.0,0.0,0.0,0.0,0.0,2698.0,6442.0,5308.0,5072.0
131103,12572.0,15828.0,18814.0,17740.0,31526.0,21814.0,24848.0,31590.0,29412.0,30932.0,33396.0,22372.0,22654.0,26538.0,30524.0,40242.0
131210,406422.0,316832.0,350172.0,365002.0,323802.0,346138.0,331212.0,327670.0,254112.0,221992.0,198098.0,230534.0,224590.0,238904.0,300172.0,316030.0
131256,46392.0,38918.0,41472.0,48526.0,59170.0,72288.0,79460.0,68698.0,57274.0,56532.0,45192.0,61682.0,40962.0,45274.0,37190.0,41102.0
131336,2970.0,7370.0,8748.0,17646.0,12410.0,13954.0,15644.0,24736.0,23460.0,33648.0,12098.0,11780.0,11244.0,10002.0,6218.0,8212.0
131443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11468.0,52700.0,24084.0,24448.0
131540,803832.0,791298.0,778008.0,875312.0,964198.0,952974.0,1061234.0,1001938.0,806704.0,783992.0,794982.0,905840.0,877736.0,880380.0,1057812.0,1170448.0
131577,195918.0,164492.0,193880.0,156084.0,140816.0,141776.0,119396.0,111870.0,108538.0,121552.0,146562.0,145644.0,149236.0,109044.0,146036.0,157038.0
131620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0,2576.0
131817,6552.0,6152.0,8218.0,13298.0,14086.0,14200.0,25152.0,20946.0,13364.0,10434.0,11180.0,14416.0,11122.0,5402.0,7528.0,8694.0
131933,426.0,4096.0,1832.0,2142.0,7040.0,1806.0,1698.0,4316.0,4396.0,4542.0,4168.0,1040.0,2968.0,3588.0,7046.0,2928.0
131988,1202.0,560.0,728.0,794.0,1084.0,1314.0,1552.0,1502.0,1322.0,1106.0,584.0,1156.0,512.0,532.0,1510.0,918.0
132315,1486.0,2344.0,3210.0,8866.0,5186.0,11618.0,13904.0,9100.0,8080.0,5858.0,7120.0,12366.0,11924.0,8032.0,7926.0,7032.0
132404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,236.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0
132574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,352.0,480.0,288.0,64.0,96.0
132805,20286.0,12560.0,10634.0,13948.0,10552.0,8568.0,12356.0,4730.0,3104.0,774.0,5090.0,5400.0,2814.0,3172.0,2874.0,2046.0
133795,8840.0,1992.0,2072.0,2086.0,2552.0,1482.0,1664.0,2296.0,674.0,702.0,834.0,706.0,804.0,680.0,1454.0,1210.0
134096,40156.0,61500.0,62340.0,68204.0,55602.0,68294.0,65522.0,60098.0,50116.0,43626.0,44378.0,41822.0,34584.0,27942.0,42164.0,47018.0
135315,0.0,0.0,0.0,0.0,476.0,520.0,128.0,516.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135547,0.0,0.0,0.0,222.0,382.0,1338.0,978.0,1912.0,1818.0,706.0,530.0,278.0,190.0,154.0,210.0,502.0
135618,5398.0,3016.0,4312.0,5310.0,1656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,900.0,0.0,0.0
135789,1560.0,2870.0,1724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135949,956.0,2494.0,3564.0,1536.0,3460.0,1590.0,2028.0,2506.0,2140.0,554.0,1868.0,5316.0,3248.0,3642.0,1298.0,2204.0
136107,904.0,314.0,718.0,1298.0,2562.0,2566.0,4150.0,6240.0,3338.0,2748.0,6240.0,7966.0,8738.0,9088.0,15804.0,17180.0
136483,138630.0,118448.0,123158.0,126348.0,138476.0,147374.0,187512.0,194656.0,179300.0,175228.0,177288.0,153238.0,194712.0,192474.0,182614.0,154276.0
136526,11642.0,13446.0,11946.0,15482.0,11114.0,7174.0,7980.0,8568.0,8548.0,7366.0,12976.0,14074.0,20376.0,12806.0,13270.0,9586.0
136599,17960.0,23104.0,25618.0,28000.0,29346.0,12918.0,14956.0,16086.0,15926.0,18766.0,14470.0,11250.0,12442.0,10462.0,14172.0,12516.0
136642,6042.0,4536.0,4824.0,7148.0,4744.0,10962.0,21292.0,21236.0,28588.0,22312.0,28838.0,28448.0,35464.0,43888.0,44486.0,33816.0
136713,0.0,0.0,0.0,0.0,3270.0,5356.0,6794.0,6984.0,6952.0,3090.0,3278.0,2608.0,4888.0,2742.0,2120.0,1906.0
137069,0.0,0.0,162.0,2790.0,2880.0,2570.0,3028.0,2830.0,2838.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
137185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2602.0,4646.0,4402.0,3276.0,3896.0,3598.0,5452.0,4312.0
137407,0.0,0.0,0.0,2394.0,2626.0,8828.0,16064.0,14242.0,14534.0,11344.0,6596.0,4156.0,4110.0,5112.0,5522.0,3978.0
137675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,0.0,0.0,0.0,0.0,670.0,8398.0,6872.0
138039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9214.0,6140.0,3740.0,4880.0,4726.0,5486.0,4748.0
138208,0.0,0.0,0.0,4970.0,3542.0,3672.0,5666.0,5670.0,5606.0,3178.0,3218.0,1528.0,1280.0,1904.0,1578.0,1398.0
138351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2714.0,22920.0,9798.0,7460.0,5552.0,7080.0,5842.0,3698.0
138431,0.0,0.0,0.0,454.0,3346.0,3676.0,5658.0,5574.0,5396.0,2678.0,5524.0,6756.0,9508.0,5344.0,6176.0,5132.0
138869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,60.0
139250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3574.0,3574.0,3410.0,5738.0,5162.0,5328.0
139330,3122.0,5534.0,5054.0,6452.0,5874.0,8570.0,33916.0,41132.0,41624.0,43964.0,25340.0,14066.0,13514.0,10534.0,5874.0,4390.0
139358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6720.0,8400.0,7312.0,5836.0,3262.0
139704,65882.0,78446.0,77400.0,87186.0,68582.0,68274.0,48782.0,49274.0,57010.0,68158.0,77468.0,84904.0,90880.0,76920.0,76646.0,74352.0
139740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.0,3406.0,3938.0,3792.0,3682.0,2746.0,2802.0,2802.0
139811,320.0,450.0,550.0,310.0,346.0,372.0,1810.0,336.0,302.0,1270.0,5486.0,4912.0,4772.0,5592.0,9484.0,7276.0
139884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.0,4710.0,7116.0,6982.0,4692.0,4622.0,5994.0,4094.0
139937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1378.0
139982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,1132.0,938.0,994.0,1694.0,2122.0,1400.0,3152.0
140146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,116.0
140324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,422.0
140379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,20.0,168.0,88.0,24.0,0.0,0.0,0.0
140627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,726.0
140770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,332.0,0.0
140823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.0,4882.0,3714.0,5184.0,2916.0,3264.0,4812.0,3944.0
140869,402.0,812.0,584.0,1232.0,1934.0,980.0,1650.0,1562.0,1596.0,1578.0,1036.0,1394.0,1010.0,806.0,886.0,2048.0
141134,762.0,278.0,744.0,682.0,72.0,358.0,476.0,264.0,16.0,0.0,106.0,0.0,0.0,0.0,660.0,658.0
141376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
141447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,126.0
141580,31140.0,32510.0,35576.0,27828.0,39286.0,42528.0,47914.0,45886.0,36414.0,31964.0,40866.0,38838.0,32432.0,40426.0,39114.0,41130.0
141722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3552.0
142079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1070.0,514.0,1418.0,772.0,2500.0
142122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,768.0,1148.0
142239,36806.0,9626.0,11008.0,12564.0,10848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,222.0,374.0,2812.0,1978.0,1544.0,2858.0,4708.0
142612,6274.0,4316.0,5946.0,6066.0,2158.0,3464.0,1310.0,1408.0,1566.0,836.0,1008.0,426.0,740.0,300.0,60.0,0.0
142881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,316.0
143147,314.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143450,423684.0,379580.0,390254.0,462798.0,433080.0,505570.0,596836.0,455952.0,389698.0,513678.0,656846.0,665302.0,719204.0,847828.0,1040444.0,1200500.0
143487,2990.0,3908.0,3404.0,3770.0,3542.0,8200.0,11392.0,6152.0,5724.0,2072.0,1530.0,1784.0,2402.0,2312.0,3988.0,5572.0
143502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398.0,3836.0,4686.0
143520,2398.0,3528.0,4476.0,14036.0,13504.0,18252.0,24506.0,23456.0,15812.0,16008.0,21522.0,21524.0,28186.0,25386.0,18584.0,26502.0
143557,0.0,0.0,0.0,0.0,4500.0,20310.0,42806.0,38600.0,22702.0,13562.0,15224.0,10690.0,11636.0,5902.0,22672.0,34712.0
143619,30020.0,38390.0,50700.0,47778.0,84074.0,78316.0,92806.0,112258.0,109820.0,84732.0,96160.0,84684.0,76420.0,85780.0,144748.0,94512.0
143682,5334.0,9262.0,6938.0,4430.0,3570.0,3412.0,4180.0,7584.0,1976.0,990.0,338.0,0.0,0.0,0.0,0.0,0.0
143735,16210.0,9616.0,11152.0,11726.0,8030.0,9440.0,6528.0,624.0,1988.0,7464.0,4812.0,9770.0,8288.0,12748.0,16806.0,20374.0
143806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143851,8852.0,7626.0,15984.0,33096.0,17372.0,25038.0,67980.0,53340.0,27518.0,18606.0,22104.0,45852.0,52770.0,15596.0,35298.0,29708.0
143888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0
143959,5132.0,2164.0,810.0,1498.0,8328.0,7590.0,17056.0,21774.0,20658.0,23888.0,11410.0,12652.0,11982.0,16478.0,32098.0,18388.0
144054,8758.0,7886.0,7022.0,7910.0,21916.0,30064.0,39490.0,28594.0,21462.0,13114.0,12866.0,18408.0,19714.0,15376.0,30896.0,34098.0
144152,51058.0,68958.0,78798.0,80234.0,75706.0,82498.0,78230.0,78586.0,65180.0,59810.0,37694.0,33162.0,30576.0,23582.0,27034.0,58076.0
144198,0.0,0.0,0.0,0.0,270.0,2046.0,0.0,504.0,188.0,400.0,0.0,0.0,0.0,0.0,1206.0,4884.0
144232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0
144303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,184.0
144508,714.0,1640.0,1710.0,3154.0,1542.0,682.0,816.0,640.0,30.0,0.0,0.0,0.0,0.0,0.0,5158.0,9614.0
144535,9330.0,16976.0,14766.0,16556.0,18274.0,23540.0,22346.0,25094.0,31500.0,15620.0,13244.0,25902.0,40138.0,38762.0,24776.0,24070.0
144553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
144599,350.0,802.0,538.0,202.0,1922.0,2142.0,3542.0,13396.0,7234.0,3028.0,1458.0,6108.0,9636.0,13418.0,7488.0,12720.0
144713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,450.0,0.0,0.0,0.0,1928.0,906.0,4264.0
144731,0.0,0.0,0.0,320.0,1344.0,5354.0,5540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144893,0.0,0.0,0.0,0.0,0.0,0.0,638.0,360.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144928,19882.0,12408.0,28752.0,21502.0,21412.0,20814.0,16898.0,15504.0,11478.0,4394.0,5486.0,10134.0,12912.0,9070.0,6098.0,5282.0
145104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0
145202,48.0,168.0,202.0,308.0,556.0,598.0,462.0,2278.0,234.0,1532.0,0.0,5992.0,6200.0,1166.0,3580.0,1416.0
145275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0
145293,0.0,0.0,0.0,0.0,0.0,4940.0,4800.0,4968.0,4610.0,4002.0,3286.0,4084.0,4528.0,7586.0,5590.0,9434.0
145382,1766.0,2266.0,2156.0,2592.0,2994.0,8396.0,4296.0,4754.0,3632.0,9116.0,11604.0,14488.0,12082.0,18664.0,18354.0,18980.0
145408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
145471,15826.0,1316.0,3642.0,12960.0,8880.0,716.0,40.0,346.0,924.0,276.0,0.0,0.0,0.0,0.0,834.0,992.0
145499,17240.0,20422.0,11020.0,10056.0,5934.0,9070.0,16264.0,21068.0,18086.0,9756.0,6632.0,8530.0,31668.0,16184.0,19892.0,25758.0
